gvkey,fyear,Hole_opening,Hole_closing,Non_hole
31564,2001,-0.270733,-0.4696355,-0.4705758
31564,2002,0.0916126,0.1968101,-0.3734863
31564,2003,-0.4328671,-0.347254,-0.4153602
31564,2004,-0.1367605,-0.5204293,-0.4312744
31564,2005,0.8280196,-0.0210859,-0.44387
31564,2006,0.3140734,-0.1642218,-0.3406539
31564,2007,-0.0340027,-0.1786976,-0.3883805
31564,2008,-0.5197155,-0.3162862,-0.4281659
31564,2009,-0.4450951,0.0568786,-0.332272
31564,2010,-0.5284021,-0.0992396,-0.3842556
31564,2011,-0.3951789,0.6303818,-0.3578171
31564,2012,-0.1664959,0.0616363,-0.4258197
31564,2013,-0.4791327,-0.0824935,-0.42837
31564,2014,-0.3382888,-0.0597474,-0.4512991
31564,2015,-0.3547131,0.3314632,-0.4246449
31564,2016,-0.5346102,-0.3082688,-0.4798668
31564,2017,-0.3673195,-0.2350282,-0.4499186
31564,2018,-0.4148141,-0.1848222,-0.4571111
31564,2019,-0.0019659,-0.089633,-0.4792072
31564,2020,-0.5704686,-0.5160026,-0.5833493
31573,1997,0.1882714,-0.3211519,-0.4570657
31573,1998,-0.3470095,-0.5897338,-0.4779338
31573,2000,0.3945698,-0.5163573,-0.4282224
31573,2001,-0.2029534,-0.6856316,-0.4884146
31573,2002,-0.5022309,-0.6576656,-0.4945872
31578,1996,1.944132,0.233632,-0.2518203
31578,1997,0.1574468,0.542609,-0.1281629
31578,2002,1.171613,0.8749462,0.0760707
31578,2003,0.3441253,-0.262226,-0.4437867
31578,2004,0.1442607,0.4442326,-0.0647501
31585,2017,-0.353368,-0.0142576,2.599954
31585,2018,-0.4436162,0.3449214,2.637111
31585,2019,-0.5073407,0.614503,2.338305
31585,2020,-0.4977867,0.7967386,2.27085
31586,1996,0.8961977,0.0724489,-0.1945506
31586,1997,1.015882,1.874525,0.1133297
31586,1998,2.163159,3.523251,0.5484705
31587,1996,1.968243,1.358187,-0.1240648
31587,1997,0.3092895,0.7247361,-0.112554
31587,1998,1.061373,-0.3490635,-0.0794342
31587,1999,2.645678,0.8840802,-0.1592695
31587,2000,1.176919,1.80594,-0.1921289
31587,2001,-0.0518848,0.619036,-0.1933349
31587,2002,0.4906403,1.622421,-0.0203428
31587,2004,0.1708274,1.523879,-0.0831155
31587,2005,0.1568742,0.3226187,-0.1677398
31587,2006,-0.4981367,0.3311844,-0.0040491
31587,2007,-0.1438132,0.3882932,0.0334489
31587,2008,-0.2930692,0.2396877,-0.0622827
31587,2009,-0.0752879,0.5760501,-0.1418752
31587,2010,-0.2773169,0.2493309,-0.1927711
31587,2011,0.1089075,0.4729486,-0.0866125
31587,2012,-0.3949076,0.2095768,-0.0669193
31587,2013,-0.3958527,0.0274254,0.0361372
31587,2014,-0.0716883,0.0365868,-0.2638738
31587,2015,-0.3417,-0.2132441,-0.2606199
31587,2016,-0.5005981,-0.1937957,-0.2577142
31587,2017,0.2228927,1.101525,-0.1241316
31587,2018,0.3531213,1.281213,-0.1073842
31587,2019,1.223916,2.177953,-0.0967586
31589,1996,1.617782,-0.4442088,-0.3681219
31589,1997,-0.2470893,-0.0418839,-0.3417825
31596,1996,-0.5167235,0.2089001,0.9614163
31596,1997,-0.5384985,-0.4391715,0.3989734
31596,1998,-0.462375,-0.2805058,0.1313704
31596,1999,0.2468883,-0.3361621,-0.0520815
31596,2001,0.4454538,0.0454808,-0.187881
31596,2002,-0.5759606,-0.4933636,-0.132097
31596,2005,-0.5481215,-0.6286136,-0.0859684
31597,1996,-0.4902646,-0.4797014,-0.4121755
31597,1997,-0.2726276,-0.6238427,-0.4309764
31597,1998,-0.122526,-0.5067368,-0.2764294
31600,1996,2.473577,0.7338037,-0.3055657
31600,1997,0.2520993,0.94722,-0.393515
31600,1998,0.3650801,0.0426015,-0.4028277
31600,1999,-0.2833791,0.1727554,-0.3366494
31600,2000,-0.4429205,0.3473091,-0.3072382
31600,2001,-0.3533543,0.7864808,-0.2221953
31600,2002,0.1316386,0.4581363,-0.3588566
31600,2003,-0.0517869,1.485696,-0.293673
31606,2017,5.184084,2.372049,2.007511
31606,2018,-0.4304934,1.25572,1.706766
31606,2019,-0.3443653,2.816596,1.804927
31607,1996,3.602102,2.268692,-0.0685573
31607,1997,-0.5384985,1.274702,-0.0802212
31607,1998,-0.3584235,1.683742,0.0637326
31607,1999,0.7357005,3.29051,0.0991441
31607,2000,-0.3356295,4.394781,-0.0088103
31607,2001,0.3449621,2.093579,-0.2413976
31607,2002,-0.5053364,2.267115,-0.2785967
31607,2003,-0.0275412,0.5875634,-0.3815218
31607,2004,-0.3764812,-0.0571477,-0.4367056
31607,2005,0.7895775,-0.0076319,-0.3955688
31607,2006,-0.3475967,-0.0337695,-0.3360235
31607,2007,-0.335509,0.1681036,-0.3296248
31607,2008,-0.2333206,-0.4387502,-0.3827105
31607,2009,0.1662678,0.2773007,-0.302584
31607,2010,-0.250794,0.2133096,-0.1634143
31607,2011,0.0704741,-0.1070395,-0.3211516
31607,2012,0.5533771,0.093415,-0.2879119
31607,2013,0.316458,0.6554792,-0.3059004
31607,2014,-0.4339269,0.0262379,-0.3843427
31607,2015,-0.4166562,0.289637,-0.2860354
31607,2016,-0.4086934,-0.230764,-0.4399083
31607,2017,-0.333524,-0.0741911,-0.4296573
31607,2018,-0.3034202,-0.4506625,-0.4963855
31607,2019,1.07248,0.9752085,-0.3394917
31607,2020,0.082647,0.4075017,-0.4282171
31614,1996,0.2154333,-0.3933284,-0.3240682
31614,1997,0.2389211,0.3104775,0.5102429
31614,1998,-0.5465562,0.4213981,0.2393092
31614,1999,-0.3061187,0.3673143,0.0150926
31614,2000,-0.2727158,0.5408724,-0.0996232
31614,2001,-0.4039115,0.4598013,-0.1790184
31614,2002,-0.1815653,0.7278538,-0.2729074
31614,2003,1.815844,1.476856,-0.3122049
31614,2004,0.8630778,2.176419,-0.270465
31614,2006,3.905098,1.162656,-0.3564084
31615,1996,-0.3724611,-0.3395655,-0.235961
31616,2008,0.6978447,0.5440052,-0.4306253
31616,2009,0.2394558,0.1044282,-0.4593924
31616,2010,-0.2817821,-0.1997639,-0.46712
31616,2011,-0.5851431,-0.561672,-0.4820013
31616,2012,0.2910391,-0.4270383,-0.4738404
31616,2013,-0.4369212,-0.3019153,-0.4763539
31616,2014,-0.2965952,-0.4375294,-0.5245382
31620,1996,-0.431715,-0.3156071,-0.3760515
31620,1998,0.4356626,-0.157683,-0.3367398
31620,1999,-0.1553507,-0.185225,-0.3500618
31622,1996,-0.078038,0.0087444,-0.1936696
31622,1997,-0.0207745,1.895249,0.9720446
31622,1998,-0.5315143,-0.2101922,0.4068537
31622,1999,-0.5113642,0.5414219,0.3922065
31622,2000,-0.5225924,0.5903984,0.1720189
31624,2017,1.881845,0.5562089,-0.3516819
31624,2018,-0.129241,0.5036057,-0.3263873
31624,2019,-0.5766804,-0.4371238,-0.4814501
31628,2017,-0.5691308,-0.8086472,1.994098
31628,2018,-0.5858408,-0.7436009,2.059927
31628,2019,-0.5766804,-0.8607306,1.827511
31628,2020,-0.5895945,-0.8073941,2.211081
31629,1996,-0.5122845,-0.4797014,-0.4139376
31629,1997,-0.5384985,-0.6666915,-0.5275289
31629,1998,-0.5465562,-0.676091,-0.5093572
31629,1999,-0.6079174,-0.7083688,-0.4594852
31629,2000,-0.5876047,-0.7598261,-0.4489341
31629,2001,-0.4968057,-0.4521564,-0.4096737
31629,2002,-0.3681598,-0.5670898,-0.4833102
31629,2003,1.068707,-0.4230579,-0.4739078
31629,2004,0.2306813,-0.2164654,-0.4181162
31629,2005,-0.3010534,-0.416147,-0.4575467
31629,2006,-0.2604605,0.2750737,-0.432753
31629,2007,-0.4508186,-0.7972413,-0.4951552
31629,2008,-0.311298,-0.6897011,-0.4811753
31629,2009,0.5908551,-0.4058653,-0.4525385
31629,2010,-0.2562308,0.1568055,-0.4309524
31629,2012,-0.1375328,-0.7136251,-0.5011304
31629,2013,-0.558584,-0.8219492,-0.5312572
31629,2014,1.273096,-0.5190383,-0.5601692
31629,2015,1.172587,0.1909761,-0.5408995
31629,2016,0.2450198,-0.1336949,-0.5887258
31629,2017,2.803923,0.1635687,-0.5991157
31629,2018,1.037226,-0.3084282,-0.6457778
31629,2019,0.8586626,-0.1610203,-0.6424729
31629,2020,-0.4826471,-0.4064406,-0.6639521
31631,2017,-0.5530382,-0.492115,-0.0765718
31634,1996,-0.1546268,-0.3324353,-0.2659175
31634,1997,0.0011955,0.6811793,-0.0391919
31634,1998,-0.4981469,0.635754,-0.1990686
31634,1999,0.0960028,-0.4076904,-0.3469323
31634,2000,-0.5900783,-0.079626,-0.3604115
31634,2001,-0.564539,-0.3814256,-0.4380795
31634,2002,-0.4345993,-0.2368993,-0.4156481
31634,2003,-0.0127249,-0.0005309,-0.394095
31634,2004,-0.1167812,0.1321885,-0.3597724
31634,2005,-0.0582566,-0.1237991,-0.3677539
31634,2006,0.0905665,-0.1152909,-0.4022039
31634,2007,-0.5071865,-0.0395342,-0.4218214
31634,2009,-0.509397,-0.6319984,-0.4610586
31634,2010,-0.5563295,-0.6700664,-0.4646149
31634,2011,-0.5609801,-0.7130869,-0.4690887
31642,1996,-0.2556885,-0.4738733,-0.4130566
31643,1996,0.0410669,0.21784,-0.3179007
31643,1997,-0.304281,-0.1201067,-0.4169284
31643,1998,-0.3305858,-0.1891168,-0.3980366
31643,1999,-0.1609948,-0.2329098,-0.3372082
31643,2000,1.200967,0.5815194,-0.2393277
31656,2017,-0.5691308,-0.625213,2.169932
31656,2018,-0.5858408,-0.6682593,2.335904
31656,2019,-0.5766804,-0.6712799,2.724969
31656,2020,-0.5895945,-0.0580884,2.882691
31657,2017,-0.5513485,-0.2475985,2.484148
31657,2018,-0.5332335,-0.1250911,1.823973
31660,1996,0.1476845,0.0003761,-0.2650364
31660,1997,-0.5014276,0.1853343,0.0859026
31660,2001,-0.4008234,-0.5557743,-0.4280807
31660,2002,-0.3483418,-0.2920673,-0.3793788
31660,2003,0.9492363,-0.7552999,-0.2309708
31660,2004,-0.5153949,-0.6721939,-0.2900063
31660,2005,-0.4844597,-0.7130157,-0.3808534
31661,1996,1.357029,1.048808,-0.2685607
31661,1997,5.525808,2.71545,-0.1981802
31661,1998,-0.2815662,1.293405,-0.2376786
31661,1999,0.5494924,-0.2865539,-0.330502
31663,1996,0.2690403,1.279773,1.404596
31663,1999,-0.6050307,-0.4162619,2.249275
31666,1996,2.545562,1.889887,1.607242
31666,1997,0.1766368,2.754016,0.3929528
31666,1998,1.275909,2.839306,0.210704
31669,1996,-0.4777063,-0.2268703,0.3984111
31669,1997,-0.4035377,0.1455571,2.669183
31669,1998,-0.5465562,-0.0877849,3.355441
31669,1999,-0.6032262,0.2815285,3.72487
31669,2000,-0.6240075,0.4356714,3.74688
31673,1996,-0.4165191,-0.3461791,-0.3910297
31673,1997,-0.4690657,-0.445929,-0.5018857
31673,1999,0.4233805,-0.4979565,-0.4365723
31673,2000,-0.580983,-0.6985151,-0.4507265
31673,2001,0.1255442,-0.5346145,-0.4802338
31673,2002,0.5526403,-0.1624106,-0.437999
31673,2003,-0.4624492,-0.3602031,-0.4557586
31673,2004,-0.3821116,-0.2026162,-0.4391692
31673,2005,-0.5598815,-0.3104061,-0.4790138
31673,2006,-0.541465,-0.4686218,-0.4668595
31673,2007,-0.1605364,-0.4095888,-0.4747656
31673,2008,0.1962868,-0.4748918,-0.4643985
31673,2009,0.0308457,-0.2055849,-0.47151
31673,2010,-0.4828828,-0.4415656,-0.474831
31673,2011,0.385832,-0.2801731,-0.4745885
31673,2012,-0.174122,-0.3997273,-0.4810071
31673,2013,0.5792165,0.0775327,-0.4678063
31673,2014,-0.3934328,-0.1834218,-0.5345114
31673,2015,-0.3351204,-0.152624,-0.5782464
31673,2016,-0.0220118,-0.4793673,-0.6116926
31673,2017,-0.0018349,-0.0858621,-0.5951956
31673,2018,0.7000619,-0.0297562,-0.6425196
31673,2019,0.0647771,-0.2954757,-0.650903
31673,2020,-0.0203579,-0.3056548,-0.6762999
31674,1996,2.365206,-0.2655208,-0.3460951
31674,1997,-0.3105236,0.4302367,-0.4135836
31674,1998,3.28716,3.145668,-0.0943709
31674,1999,0.7459639,2.912818,-0.1266325
31674,2001,4.716157,4.760389,-0.1812909
31674,2002,5.350413,5.389359,-0.2610208
31674,2003,5.578558,4.507358,-0.1709471
31674,2004,5.553444,3.661329,-0.2509798
31674,2005,1.10712,2.988519,-0.3440938
31674,2006,2.572593,1.784088,-0.4014698
31674,2007,6.525134,3.419741,-0.3514919
31674,2008,6.470398,5.069288,-0.2608373
31674,2009,5.946987,4.624795,-0.240368
31674,2010,3.540164,3.191014,-0.3219409
31674,2011,5.787311,4.518842,-0.1125572
31674,2012,5.763508,4.454536,-0.2374213
31674,2013,5.414506,4.394319,-0.226666
31674,2014,5.546628,4.166377,-0.1711717
31674,2015,5.031206,3.874893,-0.1797607
31674,2016,5.671261,3.880628,-0.0045656
31674,2017,5.10967,3.928774,-0.0253281
31674,2018,5.533065,3.790745,0.0252328
31677,1996,-0.4059401,-0.4639488,-0.4051269
31683,1996,-0.3748762,-0.2641251,-0.0068822
31683,1998,-0.2329496,-0.3483674,0.1916808
31683,1999,-0.4817128,-0.1269411,0.0511945
31683,2000,-0.5982971,-0.4209881,-0.0709454
31683,2001,-0.6123738,-0.493271,-0.1077766
31683,2002,-0.5435219,-0.479943,-0.0698194
31683,2003,-0.5410193,-0.4367132,-0.2679799
31683,2004,-0.4526334,-0.4670398,-0.2972293
31683,2005,-0.5160434,-0.4455715,-0.2608219
31683,2006,-0.5429767,-0.5072622,-0.2300899
31683,2007,-0.5360715,0.0628257,0.088166
31683,2008,-0.5523564,-0.5946922,-0.1697507
31684,1996,-0.5167235,-0.4784558,-0.4130566
31686,1996,-0.5167235,-0.4797014,-0.4139376
31686,1997,-0.5384985,-0.6592509,-0.526191
31686,1998,-0.4371916,-0.6525351,-0.5035799
31686,1999,-0.5051526,-0.6403756,-0.449873
31688,1996,-0.5167235,-0.4797014,-0.4139376
31692,1996,-0.1801733,-0.1419378,0.1693323
31692,1997,-0.5182017,0.0759578,2.600503
31692,1998,-0.3898017,0.399375,3.633461
31692,2000,-0.6240075,-0.7543442,-0.3627017
31692,2001,-0.5737524,-0.5035409,0.0804972
31692,2002,0.1476754,-0.3947306,-0.3260415
31692,2003,1.325763,-0.013349,-0.0575692
31692,2004,0.738013,0.1474078,0.8328592
31692,2005,-0.2859699,0.2038684,1.082377
31692,2006,-0.4818319,-0.0950563,0.3254408
31692,2007,-0.4561681,-0.2696148,0.6563182
31692,2008,-0.5542125,-0.6025969,1.231418
31692,2009,-0.5839742,-0.8061384,0.0439017
31692,2010,-0.4817342,-0.5153614,-0.0322482
31692,2011,-0.2409932,-0.2380636,0.0238222
31692,2012,-0.5082771,-0.4367126,-0.1755531
31692,2013,-0.2975587,-0.347728,0.4484998
31692,2014,0.114437,-0.017505,1.105614
31692,2015,-0.503974,-0.1959685,0.6059447
31692,2016,3.881958,0.9774716,1.406867
31692,2017,-0.1017513,0.701944,0.4802605
31692,2018,-0.5858408,-0.8688933,-0.1389534
31697,1996,-0.0133785,-0.3320488,-0.3866244
31700,1996,-0.4351781,-0.3464931,-0.2905875
31700,1999,2.706929,1.549648,0.0121866
31703,1999,-0.2929257,0.5779974,4.597127
31703,2000,-0.6085181,0.3500192,4.555135
31703,2002,-0.3938922,1.472171,4.429103
31703,2003,0.4332979,-0.3127169,3.744746
31703,2004,-0.0903562,0.5854323,3.954866
31703,2005,-0.5598815,-0.1627646,3.953091
31703,2006,-0.2118967,-0.0552538,3.880487
31703,2007,-0.5491948,-0.288315,3.388728
31703,2008,-0.5134304,0.5303304,4.113337
31703,2009,-0.4296057,2.853716,3.462636
31703,2010,-0.5812532,-0.1064356,3.592492
31703,2011,-0.593098,-0.5307218,3.664022
31703,2012,-0.5829671,-0.0176388,3.725059
31703,2013,-0.2817322,0.6607558,3.824871
31703,2014,-0.5534543,1.389801,3.469474
31703,2015,-0.5050862,0.783525,3.38572
31703,2016,-0.5654114,-0.5885044,2.991437
31703,2017,-0.3124486,0.6869088,2.758833
31703,2018,0.3031914,0.6333433,2.315519
31703,2019,-0.5766804,-0.2980656,1.857712
31703,2020,-0.5544388,-0.1620553,1.948439
31704,1996,-0.1357769,-0.4687197,-0.4086512
31704,1997,0.4177023,1.289815,-0.3832577
31704,1998,0.41045,0.3515109,-0.4284737
31705,1996,-0.5167235,-0.477447,-0.4042459
31706,1996,0.1234556,-0.0492985,-0.077368
31706,1997,-0.5320782,0.7047586,1.476882
31706,1998,-0.5465562,-0.3061647,0.5064787
31706,1999,-0.4857533,-0.1619665,0.2077851
31706,2000,-0.5476834,-0.181168,-0.0935491
31706,2001,-0.5155346,0.0945343,0.4482959
31706,2002,0.3698588,0.9644086,0.6620694
31706,2003,-0.558436,-0.0211798,0.521839
31706,2004,-0.5652413,-0.5631687,0.6054752
31707,1996,-0.5097166,-0.4077036,-0.3346411
31707,1998,-0.0783058,0.1306756,-0.2509243
31707,1999,-0.2461169,0.0064103,-0.1879945
31707,2000,-0.2392478,0.1212238,-0.1406483
31707,2001,-0.5810313,-0.3851436,-0.3470673
31707,2002,-0.2855188,0.157129,-0.2898737
31707,2003,-0.2889292,-0.4262104,-0.4470667
31707,2004,-0.4126565,-0.2694234,-0.3792577
31707,2005,-0.5017682,-0.5672067,-0.4767055
31707,2006,-0.4915949,-0.5789661,-0.4666337
31707,2007,-0.5339272,-0.3768951,-0.4161084
31707,2008,0.6018932,0.2924011,-0.369008
31707,2009,0.1555582,0.2494287,-0.3196622
31707,2010,-0.4986388,0.017481,-0.317009
31718,2001,0.4935812,0.6247863,3.491469
31718,2002,-0.4287871,0.0284866,3.393039
31718,2003,-0.5657732,-0.1057835,3.752672
31718,2004,2.678507,0.1096741,4.222285
31718,2005,-0.4337122,-0.2971963,2.659348
31718,2006,-0.5444364,0.2417315,3.793301
31718,2007,-0.5500985,-0.4223626,3.008811
31718,2008,-0.5523733,-0.4913799,3.158948
31718,2009,2.611627,-0.0945383,3.462636
31718,2010,-0.5164554,0.9372841,3.592492
31718,2011,-0.593098,-0.612655,3.664022
31718,2012,-0.5015001,0.1395355,3.725059
31718,2013,-0.5326695,0.5149552,4.203767
31718,2014,-0.25203,1.654335,3.971955
31718,2015,-0.5187019,0.0459522,3.62852
31718,2016,-0.5678387,0.6591465,3.182314
31718,2017,-0.196944,2.786027,2.866421
31718,2018,-0.4372209,-0.3016013,2.327847
31718,2019,-0.5562102,-0.6067315,2.018155
31718,2020,-0.2899131,0.0051669,1.979409
31720,1996,0.415342,-0.2330424,-0.3134954
31720,1997,-0.072328,0.5396979,0.1200193
31720,1998,0.128255,2.174519,0.6802233
31720,2001,0.7213775,0.705973,0.5720316
31720,2002,-0.0006911,2.296418,1.251218
31720,2003,-0.4370354,1.32455,0.3071644
31720,2004,0.1764182,2.531577,0.2854804
31720,2005,0.0226176,1.237035,0.0446236
31720,2006,-0.1498556,1.234797,-0.005122
31720,2007,0.1155524,0.9320869,-0.1010538
31720,2008,-0.3694419,0.6604366,-0.1132718
31720,2009,0.3887691,0.3660003,-0.2171175
31720,2010,1.465672,1.379855,-0.0853644
31720,2011,0.0196586,0.7957291,-0.1322848
31720,2012,-0.4465974,0.123554,-0.2750767
31720,2013,-0.1595591,0.234892,-0.2336759
31722,1996,-0.5081006,-0.2616011,-0.2148153
31722,1997,-0.1168689,1.351343,0.3048738
31722,1998,0.3910778,0.3257399,-0.2078052
31734,1996,-0.4074944,-0.4704843,-0.4139376
31734,1997,-0.1930859,-0.4229914,-0.4989868
31734,1998,-0.5349751,-0.5920539,-0.4669427
31734,1999,-0.2314406,-0.6372415,-0.4403725
31734,2000,-0.4434607,-0.6585048,-0.4195594
31734,2001,-0.6136622,-0.5232852,-0.4430789
31734,2002,0.5476377,-0.2652239,-0.4529334
31737,1996,-0.2564387,-0.4353644,-0.3804569
31737,2002,3.609049,0.4691639,-0.39411
31737,2003,-0.4597093,-0.4470845,-0.4363521
31737,2004,-0.1846023,-0.5983576,-0.4593264
31737,2005,0.1095828,-0.1935207,-0.4350407
31737,2006,1.150086,-0.4167275,-0.4216288
31745,1996,-0.5167235,-0.4797014,-0.4139376
31745,1997,-0.4363896,-0.5987867,-0.4699988
31745,1998,-0.5355824,-0.6427688,-0.461588
31745,1999,-0.4730038,-0.6537918,-0.4243893
31745,2000,-0.3190319,-0.4982237,-0.4161738
31749,1998,-0.5465562,-0.2667719,2.868589
31749,2000,-0.6063561,0.2954157,4.08235
31749,2001,1.180913,0.8616961,3.843019
31758,2014,-0.217258,-0.7722986,-0.5708453
31758,2015,-0.3290598,-0.6209002,-0.5911537
31758,2016,-0.0644021,-0.4814767,-0.5829841
31758,2017,-0.3714077,-0.763034,-0.5856553
31758,2018,-0.4582837,-0.7863078,-0.6320406
31758,2019,-0.5766804,-0.9561043,-0.6670285
31758,2020,-0.5485069,-0.8545096,-0.6777076
31764,2007,-0.5538852,-0.4624789,2.391655
31764,2008,-0.5462616,-0.0515522,1.920101
31764,2009,-0.5601149,-0.4488246,0.7319882
31764,2010,-0.5662518,-0.3730899,1.878722
31764,2011,-0.593098,-0.7905493,0.6203528
31764,2012,-0.5829671,-0.8423926,0.2531109
31764,2013,1.069197,-0.3950459,1.389725
31764,2014,-0.5792476,-0.692273,2.291059
31764,2015,-0.5162635,-0.5323479,1.63853
31764,2016,-0.5630882,-0.5557339,1.237463
31764,2017,0.8388853,-0.5062771,0.866926
31764,2018,-0.2653262,0.4469525,2.148339
31764,2019,-0.538923,0.6399261,1.693673
31764,2020,-0.362719,0.7423761,2.007684
31774,2017,-0.1667904,-0.3795376,-0.4860489
31774,2018,-0.5858408,-0.7734298,-0.5264136
31774,2019,-0.5111214,-0.7554786,-0.5103368
31774,2020,-0.1943243,-0.8586268,-0.5564013
31778,1997,-0.3983961,1.182856,3.521208
31778,1998,4.386043,1.590245,3.914299
31778,1999,-0.6102845,-0.0523923,3.125444
31778,2000,-0.6100449,0.0067297,2.904869
31778,2001,4.716157,1.976212,3.515443
31778,2002,-0.5077534,0.4903529,3.253346
31778,2003,3.253894,3.734272,4.6656
31778,2004,-0.3922746,0.6974073,3.430612
31778,2005,-0.5598815,-0.3456487,3.491951
31778,2006,-0.5464643,0.0265196,4.600678
31778,2007,-0.5538852,-0.3728414,3.275896
31778,2008,-0.5292298,0.19889,4.113337
31778,2009,-0.5851184,-0.6230397,3.462636
31784,1996,2.957746,2.763224,1.390499
31784,1997,0.3996336,5.328855,1.935116
31786,1996,0.0581834,-0.1986264,-0.2703229
31786,1998,2.156358,1.182891,0.1120655
31794,1996,0.73841,0.4161937,-0.1954317
31794,1997,-0.5325624,0.1344097,0.3641878
31794,1998,-0.3636657,0.0916447,0.2593187
31794,1999,-0.5538966,-0.2443381,-0.1060667
31802,2018,0.685953,1.542196,-0.3004539
31802,2019,0.0371691,0.5880473,-0.375107
31805,2017,0.3771468,-0.191268,-0.3130484
31805,2018,-0.3492572,0.3187488,-0.2433035
31805,2019,-0.4843412,-0.447015,-0.4135065
31805,2020,-0.5648507,-0.4975127,-0.4732243
31807,1996,-0.3604122,-0.1512107,-0.3381654
31807,1997,0.0865768,-0.0117062,-0.2608389
31811,1996,-0.5003191,-0.3585985,-0.2095289
31811,1997,-0.3201126,0.2543369,0.0183382
31811,1998,-0.4127489,0.4537576,0.0782465
31811,1999,-0.6102845,-0.27337,-0.0754415
31811,2000,-0.4925117,1.096416,-0.0343016
31811,2001,0.8689634,1.965905,-0.0875516
31811,2002,0.9631385,0.9130493,-0.199556
31811,2003,-0.5420066,0.2919616,-0.2397174
31821,1996,-0.4668623,-0.40407,-0.3760515
31821,1997,-0.3905397,0.0150134,-0.2508046
31821,1998,-0.3793703,-0.3020327,-0.3544948
31821,1999,-0.1551742,-0.6080096,-0.4309838
31821,2001,-0.4663416,-0.6528524,-0.4386476
31821,2002,1.13859,0.276611,-0.4000025
31823,2017,0.1775123,0.0137589,-0.5055546
31823,2018,-0.4049078,-0.1415664,-0.5347793
31823,2019,-0.3322012,-0.0410135,-0.5292851
31823,2020,-0.5537265,-0.4768367,-0.558171
31825,2017,0.0921072,-0.5667691,-0.6059639
31825,2018,0.2105088,-0.0351912,-0.6152213
31825,2019,0.0432181,-0.4760265,-0.6470746
31839,2017,-0.4673737,1.104052,2.738666
31839,2018,-0.5632866,0.3513715,2.281308
31839,2019,0.7435721,2.768964,2.332118
31843,1996,2.635791,-0.3122886,-0.3029225
31843,1997,-0.1097574,2.16386,-0.1952814
31843,1998,0.2594775,0.1469339,-0.2741748
31843,1999,0.3716667,0.0755466,-0.3263665
31843,2001,2.723798,1.034151,-0.1619749
